ppg,art
28.469742,57.349945
28.469742,60.312286
28.469742,66.23703
29.259705,72.16177
28.864716,82.03635
29.259705,90.92349
29.259705,98.82315
29.259705,105.73532
29.654694,110.67264
29.654694,112.64755
30.049667,111.660065
30.444656,107.710236
30.444656,102.77298
30.444656,97.83566
30.444656,92.89841
30.83963,87.96109
30.83963,83.023834
30.83963,80.06143
31.23462,77.09909
31.23462,76.1116
31.23462,74.13669
31.23462,73.14926
31.629608,73.14926
31.629608,72.16177
31.629608,73.14926
32.024582,72.16177
31.629608,73.14926
31.629608,74.13669
31.629608,74.13669
31.629608,76.1116
31.23462,75.124176
31.23462,76.1116
31.23462,76.1116
31.629608,75.124176
31.23462,75.124176
31.629608,74.13669
32.024582,73.14926
32.024582,71.17435
33.209534,71.17435
34.394485,70.18686
35.579437,70.18686
37.159363,70.18686
39.92424,69.19943
43.084106,69.19943
45.848984,69.19943
50.193787,69.19943
54.143616,69.19943
58.488434,68.211945
61.253326,69.19943
63.6232,68.211945
66.38809,67.22452
68.36301,67.22452
68.36301,67.22452
68.36301,67.22452
68.36301,66.23703
66.78308,66.23703
65.203156,66.23703
63.22824,66.23703
61.648285,66.23703
59.67337,65.2496
58.093445,65.2496
56.51352,64.262115
55.328568,65.2496
54.143616,65.2496
52.95868,64.262115
52.56369,66.23703
51.773727,65.2496
50.983765,67.22452
50.983765,69.19943
50.193787,73.14926
49.798813,78.08652
49.403824,83.023834
48.61386,88.94858
48.218872,94.87332
48.218872,100.798065
47.42891,103.76041
47.033936,105.73532
46.638947,105.73532
46.243973,104.747894
45.453995,101.78549
44.664032,99.81058
44.26906,96.848236
43.87407,92.89841
43.47908,89.936005
43.084106,87.96109
42.689117,85.986176
42.294144,83.023834
42.294144,81.04892
41.899155,79.074005
41.504166,77.09909
41.10919,75.124176
40.714203,74.13669
40.714203,73.14926
40.31923,74.13669
40.31923,74.13669
39.92424,75.124176
39.52925,76.1116
39.134277,76.1116
39.134277,77.09909
38.73929,77.09909
38.344315,77.09909
38.344315,76.1116
38.344315,76.1116
38.344315,75.124176
38.73929,74.13669
39.134277,73.14926
39.52925,73.14926
39.92424,72.16177
41.10919,71.17435
42.689117,71.17435
44.26906,71.17435
46.243973,71.17435
48.61386,70.18686
50.983765,70.18686
53.748642,69.19943
55.723557,69.19943
57.69847,69.19943
59.67337,68.211945
60.858337,68.211945
61.253326,67.22452
62.043274,67.22452
61.648285,67.22452
60.858337,67.22452
60.46335,67.22452
59.67337,66.23703
58.488434,66.23703
56.90851,66.23703
55.723557,66.23703
54.538605,66.23703
52.95868,66.23703
52.1687,67.22452
50.983765,69.19943
50.193787,73.14926
49.403824,77.09909
48.61386,84.01126
48.61386,90.92349
47.42891,97.83566
47.42891,103.76041
47.033936,108.69772
46.638947,111.660065
46.638947,112.64755
45.848984,111.660065
45.848984,109.68515
45.453995,106.72281
45.05902,102.77298
44.664032,99.81058
43.87407,95.86075
43.084106,91.91092
42.689117,89.936005
41.899155,87.96109
41.504166,85.986176
40.714203,84.01126
40.31923,81.04892
39.92424,79.074005
39.134277,77.09909
38.344315,76.1116
37.949326,75.124176
37.159363,75.124176
36.3694,76.1116
35.579437,76.1116
35.18445,77.09909
34.78946,78.08652
33.999496,78.08652
33.999496,78.08652
33.604523,79.074005
33.604523,78.08652
33.604523,77.09909
33.604523,76.1116
34.394485,76.1116
34.78946,75.124176
35.579437,74.13669
36.764374,73.14926
38.344315,73.14926
39.92424,73.14926
41.504166,72.16177
44.26906,72.16177
46.638947,71.17435
49.403824,71.17435
51.37874,71.17435
53.748642,70.18686
56.11853,70.18686
57.69847,70.18686
58.883423,68.211945
59.67337,68.211945
60.06836,68.211945
59.67337,68.211945
59.27841,67.22452
58.883423,67.22452
57.69847,67.22452
56.51352,67.22452
55.723557,66.23703
54.143616,66.23703
52.95868,66.23703
51.773727,66.23703
50.588776,67.22452
49.798813,68.211945
48.218872,68.211945
47.42891,69.19943
46.638947,72.16177
45.848984,75.124176
45.05902,80.06143
44.664032,84.99875
44.26906,89.936005
43.87407,95.86075
43.87407,99.81058
43.084106,102.77298
42.689117,103.76041
41.899155,103.76041
41.899155,101.78549
41.504166,98.82315
40.714203,95.86075
40.714203,91.91092
40.31923,87.96109
39.92424,84.99875
39.134277,82.03635
38.73929,80.06143
37.949326,77.09909
37.554337,76.1116
37.159363,74.13669
36.3694,73.14926
36.3694,72.16177
35.97441,72.16177
35.18445,72.16177
34.78946,72.16177
34.394485,73.14926
34.394485,74.13669
33.999496,75.124176
33.604523,75.124176
33.209534,75.124176
33.209534,75.124176
33.209534,75.124176
32.814545,74.13669
33.209534,73.14926
33.604523,73.14926
33.209534,72.16177
33.999496,72.16177
34.394485,70.18686
35.18445,70.18686
36.3694,70.18686
37.949326,69.19943
39.134277,69.19943
40.714203,69.19943
42.689117,69.19943
45.05902,68.211945
47.033936,67.22452
49.00885,67.22452
50.588776,67.22452
51.773727,66.23703
52.56369,66.23703
52.95868,66.23703
53.353653,66.23703
53.353653,66.23703
52.56369,65.2496
51.773727,65.2496
50.588776,65.2496
49.403824,65.2496
47.8239,64.262115
47.033936,65.2496
45.848984,65.2496
44.664032,66.23703
43.47908,66.23703
42.689117,67.22452
42.294144,70.18686
41.899155,73.14926
41.504166,78.08652
41.504166,83.023834
41.504166,88.94858
41.10919,94.87332
41.10919,98.82315
40.714203,101.78549
40.714203,102.77298
40.31923,102.77298
39.52925,100.798065
39.134277,98.82315
38.73929,94.87332
38.344315,90.92349
37.949326,86.97366
37.159363,84.01126
37.159363,82.03635
36.3694,79.074005
35.97441,76.1116
35.579437,74.13669
35.18445,73.14926
34.78946,72.16177
33.999496,71.17435
33.604523,71.17435
33.604523,71.17435
33.209534,71.17435
33.209534,72.16177
32.814545,73.14926
32.814545,74.13669
32.814545,74.13669
32.41957,75.124176
32.41957,74.13669
32.41957,74.13669
32.41957,73.14926
32.41957,73.14926
32.41957,72.16177
32.814545,71.17435
33.604523,70.18686
33.999496,70.18686
34.78946,69.19943
36.3694,69.19943
37.554337,69.19943
39.52925,68.211945
41.504166,68.211945
43.47908,68.211945
45.848984,67.22452
47.8239,66.23703
49.798813,67.22452
51.773727,66.23703
52.95868,66.23703
53.748642,65.2496
54.143616,66.23703
54.538605,65.2496
53.748642,65.2496
52.95868,65.2496
51.773727,65.2496
50.588776,64.262115
49.00885,64.262115
47.8239,64.262115
46.638947,64.262115
45.05902,65.2496
44.26906,65.2496
42.689117,66.23703
42.294144,67.22452
41.899155,69.19943
41.10919,73.14926
40.714203,78.08652
40.714203,84.01126
40.31923,88.94858
40.31923,94.87332
40.31923,99.81058
40.31923,102.77298
39.92424,103.76041
39.92424,103.76041
39.52925,101.78549
38.73929,98.82315
38.344315,95.86075
37.949326,91.91092
37.159363,87.96109
37.159363,84.99875
36.3694,83.023834
35.97441,81.04892
35.579437,79.074005
35.18445,77.09909
34.78946,75.124176
33.999496,73.14926
33.999496,72.16177
33.209534,72.16177
33.209534,72.16177
32.814545,72.16177
32.41957,73.14926
32.814545,74.13669
32.41957,75.124176
32.41957,75.124176
32.41957,76.1116
32.41957,76.1116
32.41957,75.124176
32.41957,74.13669
32.41957,74.13669
32.814545,73.14926
32.814545,73.14926
33.209534,72.16177
33.604523,71.17435
34.78946,71.17435
35.97441,71.17435
37.159363,70.18686
38.73929,70.18686
41.10919,69.19943
43.084106,69.19943
45.453995,69.19943
47.8239,68.211945
50.193787,68.211945
52.56369,68.211945
53.748642,67.22452
54.933594,67.22452
55.723557,67.22452
55.723557,67.22452
55.328568,67.22452
55.328568,66.23703
54.143616,66.23703
52.95868,66.23703
51.773727,66.23703
50.588776,66.23703
49.00885,66.23703
47.8239,66.23703
46.638947,67.22452
45.848984,68.211945
45.05902,71.17435
44.26906,74.13669
43.47908,80.06143
43.084106,85.986176
43.084106,92.89841
42.689117,99.81058
42.689117,104.747894
42.689117,107.710236
42.689117,109.68515
42.689117,109.68515
42.294144,107.710236
42.294144,105.73532
41.899155,101.78549
41.899155,98.82315
41.504166,95.86075
41.504166,91.91092
40.714203,89.936005
40.31923,87.96109
39.92424,84.99875
39.52925,83.023834
39.134277,81.04892
38.73929,79.074005
38.344315,78.08652
37.949326,77.09909
37.554337,76.1116
37.159363,76.1116
36.764374,76.1116
36.3694,77.09909
35.579437,77.09909
35.579437,78.08652
35.18445,79.074005
35.18445,79.074005
35.18445,79.074005
34.78946,79.074005
34.78946,78.08652
35.18445,78.08652
35.579437,77.09909
35.97441,76.1116
36.764374,75.124176
37.949326,74.13669
39.52925,74.13669
40.714203,73.14926
42.294144,74.13669
44.664032,73.14926
46.638947,73.14926
49.00885,73.14926
50.983765,72.16177
53.353653,71.17435
55.328568,71.17435
56.90851,70.18686
58.093445,70.18686
59.27841,70.18686
60.06836,69.19943
59.27841,70.18686
59.27841,69.19943
58.883423,69.19943
58.093445,69.19943
57.303482,68.211945
56.51352,68.211945
55.328568,68.211945
54.143616,68.211945
53.353653,68.211945
52.56369,69.19943
50.983765,71.17435
49.798813,74.13669
48.61386,79.074005
47.8239,84.99875
47.033936,91.91092
46.243973,98.82315
45.848984,104.747894
45.453995,109.68515
45.05902,112.64755
44.664032,113.63498
44.26906,113.63498
44.26906,112.64755
43.47908,109.68515
43.084106,105.73532
42.689117,100.798065
42.294144,98.82315
41.899155,96.848236
42.294144,93.88583
41.899155,90.92349
41.504166,88.94858
41.10919,85.986176
40.714203,84.99875
40.31923,83.023834
39.92424,81.04892
39.52925,78.08652
38.73929,78.08652
38.344315,77.09909
37.949326,77.09909
37.554337,77.09909
37.159363,79.074005
36.764374,80.06143
36.764374,81.04892
36.764374,80.06143
36.3694,81.04892
36.3694,81.04892
35.97441,80.06143
36.3694,79.074005
36.3694,78.08652
36.764374,77.09909
37.949326,76.1116
39.134277,75.124176
40.31923,75.124176
41.899155,74.13669
43.87407,73.14926
46.243973,74.13669
48.218872,73.14926
50.193787,73.14926
52.56369,72.16177
54.538605,72.16177
56.51352,71.17435
58.093445,71.17435
59.27841,70.18686
60.06836,70.18686
60.06836,70.18686
60.06836,69.19943
59.67337,69.19943
58.883423,69.19943
58.093445,68.211945
57.69847,68.211945
56.90851,68.211945
55.723557,68.211945
54.933594,68.211945
53.353653,68.211945
52.56369,68.211945
50.983765,70.18686
49.403824,71.17435
48.218872,74.13669
47.42891,78.08652
46.243973,84.01126
45.453995,89.936005
44.664032,96.848236
44.26906,101.78549
43.47908,107.710236
43.084106,110.67264
42.689117,110.67264
42.294144,111.660065
41.899155,108.69772
41.899155,105.73532
41.504166,102.77298
40.714203,98.82315
40.31923,94.87332
39.92424,92.89841
39.52925,89.936005
38.73929,86.97366
37.949326,84.99875
37.159363,82.03635
36.764374,80.06143
35.97441,79.074005
35.579437,78.08652
34.394485,76.1116
33.999496,76.1116
33.209534,76.1116
32.814545,77.09909
32.41957,77.09909
32.024582,78.08652
32.024582,78.08652
31.629608,79.074005
31.23462,78.08652
31.23462,78.08652
30.83963,78.08652
31.23462,77.09909
31.23462,76.1116
31.629608,75.124176
32.024582,74.13669
32.814545,74.13669
33.999496,73.14926
35.18445,72.16177
37.159363,73.14926
38.73929,72.16177
40.714203,72.16177
43.084106,72.16177
45.05902,71.17435
47.42891,71.17435
49.00885,70.18686
50.983765,70.18686
52.95868,69.19943
53.748642,69.19943
54.538605,68.211945
54.933594,68.211945
54.933594,68.211945
54.143616,68.211945
53.353653,68.211945
52.56369,67.22452
51.37874,67.22452
50.193787,67.22452
49.00885,67.22452
47.8239,67.22452
46.638947,67.22452
45.453995,67.22452
45.05902,68.211945
43.87407,69.19943
42.689117,70.18686
41.899155,73.14926
41.504166,76.1116
41.504166,80.06143
40.714203,85.986176
40.31923,89.936005
40.31923,94.87332
40.31923,98.82315
39.92424,101.78549
39.52925,102.77298
39.134277,101.78549
38.73929,99.81058
38.344315,96.848236
37.949326,93.88583
37.159363,89.936005
36.764374,85.986176
36.3694,83.023834
35.579437,81.04892
35.18445,78.08652
34.394485,76.1116
33.999496,74.13669
33.604523,72.16177
32.41957,71.17435
32.41957,71.17435
31.629608,71.17435
31.629608,71.17435
31.23462,72.16177
30.83963,73.14926
30.444656,74.13669
30.049667,74.13669
30.444656,75.124176
30.049667,75.124176
30.444656,74.13669
30.444656,74.13669
30.444656,73.14926
30.83963,73.14926
30.83963,71.17435
31.23462,71.17435
31.629608,70.18686
32.41957,70.18686
33.209534,70.18686
33.999496,69.19943
35.18445,69.19943
37.159363,68.211945
38.73929,68.211945
40.714203,68.211945
42.689117,67.22452
44.664032,67.22452
46.243973,67.22452
47.8239,66.23703
49.403824,66.23703
50.588776,66.23703
50.588776,66.23703
50.588776,66.23703
50.193787,65.2496
49.403824,65.2496
48.218872,64.262115
47.033936,64.262115
45.453995,65.2496
44.664032,64.262115
43.084106,64.262115
41.504166,65.2496
40.714203,66.23703
39.92424,66.23703
39.134277,66.23703
38.73929,69.19943
37.949326,73.14926
37.554337,78.08652
37.159363,82.03635
37.159363,88.94858
37.159363,92.89841
36.764374,97.83566
36.764374,100.798065
36.3694,101.78549
35.97441,100.798065
35.579437,98.82315
35.579437,95.86075
35.18445,91.91092
34.78946,88.94858
34.394485,84.99875
33.999496,83.023834
33.604523,79.074005
33.209534,77.09909
32.814545,75.124176
32.41957,73.14926
32.024582,71.17435
31.629608,70.18686
31.23462,69.19943
30.83963,69.19943
30.444656,70.18686
30.83963,71.17435
30.444656,71.17435
30.444656,73.14926
30.444656,74.13669
30.049667,74.13669
30.049667,74.13669
30.049667,74.13669
30.049667,73.14926
30.049667,73.14926
30.049667,72.16177
30.444656,71.17435
30.444656,70.18686
31.23462,70.18686
31.629608,69.19943
32.41957,69.19943
33.604523,68.211945
35.579437,68.211945
36.764374,68.211945
39.134277,68.211945
41.504166,67.22452
43.47908,67.22452
45.05902,67.22452
47.033936,66.23703
49.00885,66.23703
50.588776,65.2496
51.37874,65.2496
51.37874,64.262115
51.773727,65.2496
51.37874,65.2496
50.193787,64.262115
49.403824,64.262115
48.218872,64.262115
46.638947,64.262115
45.453995,64.262115
43.87407,64.262115
43.084106,64.262115
41.899155,65.2496
41.10919,66.23703
40.31923,68.211945
39.92424,70.18686
39.134277,74.13669
39.134277,79.074005
38.73929,84.01126
38.73929,89.936005
39.134277,95.86075
38.73929,98.82315
38.73929,101.78549
38.73929,103.76041
38.344315,102.77298
37.949326,99.81058
37.949326,97.83566
37.554337,93.88583
36.764374,90.92349
36.3694,86.97366
35.579437,84.01126
35.579437,81.04892
34.78946,79.074005
34.78946,77.09909
34.394485,76.1116
33.999496,74.13669
33.209534,73.14926
32.814545,72.16177
32.41957,71.17435
32.41957,72.16177
31.629608,72.16177
31.629608,73.14926
31.23462,74.13669
31.23462,74.13669
31.23462,76.1116
31.23462,75.124176
31.23462,76.1116
31.23462,75.124176
31.629608,75.124176
31.629608,74.13669
31.629608,73.14926
32.41957,72.16177
33.209534,71.17435
33.209534,71.17435
34.394485,71.17435
35.579437,70.18686
37.554337,69.19943
39.52925,69.19943
41.504166,69.19943
44.26906,69.19943
46.638947,68.211945
48.61386,68.211945
50.588776,68.211945
52.95868,67.22452
54.143616,67.22452
54.933594,67.22452
55.328568,67.22452
55.723557,67.22452
54.933594,67.22452
53.748642,66.23703
52.56369,66.23703
51.773727,66.23703
50.193787,65.2496
49.00885,65.2496
47.8239,66.23703
46.243973,65.2496
45.453995,67.22452
44.26906,68.211945
43.47908,71.17435
43.084106,75.124176
42.294144,80.06143
41.899155,86.97366
41.899155,92.89841
41.899155,99.81058
41.504166,105.73532
41.504166,107.710236
41.504166,109.68515
41.504166,109.68515
41.504166,107.710236
41.10919,105.73532
41.10919,101.78549
41.10919,97.83566
40.714203,94.87332
40.31923,91.91092
40.31923,88.94858
39.92424,86.97366
39.52925,84.01126
39.134277,82.03635
39.134277,81.04892
38.73929,80.06143
38.344315,77.09909
37.949326,77.09909
37.554337,76.1116
37.159363,76.1116
36.764374,76.1116
36.3694,77.09909
35.97441,78.08652
35.579437,78.08652
35.579437,79.074005
35.18445,79.074005
34.78946,79.074005
34.78946,79.074005
34.78946,78.08652
34.78946,77.09909
34.78946,77.09909
35.579437,75.124176
35.97441,74.13669
36.3694,74.13669
37.949326,74.13669
39.134277,73.14926
40.714203,73.14926
42.689117,72.16177
45.05902,72.16177
47.42891,72.16177
49.403824,72.16177
51.37874,71.17435
53.353653,71.17435
55.328568,71.17435
56.11853,69.19943
56.51352,70.18686
57.303482,69.19943
56.90851,69.19943
56.51352,69.19943
56.11853,69.19943
55.723557,68.211945
54.538605,68.211945
54.143616,68.211945
52.95868,68.211945
52.1687,68.211945
51.37874,68.211945
50.588776,68.211945
50.193787,70.18686
49.403824,72.16177
48.61386,77.09909
48.218872,83.023834
47.8239,89.936005
47.8239,95.86075
47.42891,102.77298
47.42891,107.710236
46.638947,111.660065
46.638947,113.63498
46.638947,112.64755
46.243973,110.67264
45.848984,107.710236
45.453995,104.747894
44.664032,100.798065
44.26906,97.83566
43.87407,94.87332
43.47908,91.91092
43.084106,89.936005
42.294144,86.97366
41.899155,84.99875
41.504166,83.023834
41.504166,81.04892
41.10919,80.06143
40.714203,78.08652
40.714203,77.09909
39.92424,77.09909
39.52925,77.09909
39.134277,78.08652
38.344315,78.08652
38.344315,79.074005
37.949326,79.074005
37.554337,79.074005
37.554337,80.06143
37.159363,79.074005
37.159363,79.074005
37.159363,78.08652
37.159363,76.1116
37.554337,76.1116
37.554337,75.124176
38.73929,74.13669
39.52925,74.13669
40.31923,73.14926
42.294144,73.14926
44.664032,72.16177
46.638947,73.14926
49.403824,73.14926
51.37874,72.16177
53.748642,71.17435
55.723557,71.17435
56.90851,70.18686
58.093445,69.19943
58.883423,69.19943
59.27841,69.19943
58.883423,69.19943
58.488434,68.211945
58.093445,68.211945
56.90851,68.211945
56.11853,68.211945
54.538605,68.211945
53.748642,67.22452
52.56369,67.22452
50.983765,68.211945
49.798813,69.19943
49.00885,69.19943
47.8239,70.18686
46.638947,72.16177
45.848984,76.1116
45.05902,80.06143
44.26906,85.986176
43.47908,90.92349
43.084106,97.83566
42.689117,102.77298
42.294144,106.72281
41.899155,108.69772
41.504166,109.68515
41.10919,107.710236
40.31923,105.73532
39.92424,102.77298
39.134277,97.83566
38.73929,94.87332
37.949326,90.92349
37.554337,87.96109
36.764374,85.986176
36.3694,83.023834
35.97441,81.04892
35.18445,79.074005
34.78946,78.08652
34.394485,76.1116
33.604523,75.124176
33.209534,74.13669
32.41957,74.13669
32.024582,75.124176
31.629608,76.1116
31.23462,76.1116
30.83963,77.09909
30.444656,77.09909
30.444656,77.09909
30.444656,77.09909
30.049667,77.09909
30.049667,76.1116
30.444656,75.124176
30.444656,74.13669
30.83963,74.13669
31.23462,73.14926
32.024582,72.16177
32.814545,72.16177
34.78946,71.17435
36.3694,71.17435
37.949326,71.17435
39.92424,71.17435
42.294144,70.18686
44.664032,70.18686
46.638947,69.19943
48.61386,69.19943
50.588776,68.211945
51.37874,68.211945
52.1687,68.211945
52.56369,67.22452
52.95868,67.22452
52.1687,67.22452
51.37874,66.23703
50.983765,66.23703
49.798813,67.22452
48.61386,66.23703
47.42891,66.23703
45.848984,66.23703
44.664032,66.23703
43.084106,67.22452
41.899155,67.22452
41.10919,67.22452
40.31923,68.211945
39.52925,71.17435
39.134277,74.13669
38.73929,78.08652
38.344315,83.023834
37.949326,87.96109
37.554337,91.91092
37.554337,96.848236
36.764374,99.81058
36.764374,101.78549
36.3694,100.798065
35.97441,98.82315
35.97441,96.848236
35.18445,92.89841
34.78946,88.94858
34.394485,85.986176
33.999496,83.023834
33.604523,80.06143
32.814545,77.09909
32.814545,75.124176
32.41957,73.14926
31.629608,72.16177
31.629608,71.17435
31.23462,70.18686
30.444656,70.18686
30.049667,70.18686
29.654694,71.17435
29.259705,72.16177
28.469742,73.14926
28.469742,73.14926
28.074753,74.13669
27.28479,74.13669
27.28479,74.13669
27.28479,73.14926
27.28479,73.14926
27.28479,72.16177
27.28479,70.18686
27.28479,70.18686
27.67978,70.18686
28.074753,69.19943
29.259705,68.211945
30.049667,69.19943
31.23462,69.19943
33.209534,68.211945
35.18445,68.211945
37.554337,67.22452
39.134277,67.22452
41.504166,66.23703
43.47908,66.23703
44.664032,66.23703
45.848984,65.2496
47.033936,65.2496
47.8239,65.2496
47.42891,65.2496
47.42891,65.2496
47.033936,64.262115
45.848984,64.262115
44.664032,64.262115
43.084106,63.27469
42.294144,64.262115
41.504166,64.262115
40.31923,64.262115
39.92424,65.2496
39.52925,65.2496
39.134277,66.23703
38.73929,68.211945
39.134277,72.16177
39.52925,76.1116
39.52925,82.03635
39.92424,86.97366
39.92424,92.89841
40.31923,96.848236
40.31923,99.81058
39.92424,100.798065
39.52925,100.798065
39.52925,98.82315
39.134277,95.86075
38.344315,92.89841
37.949326,88.94858
37.159363,84.99875
36.764374,82.03635
35.97441,80.06143
35.579437,78.08652
34.78946,75.124176
34.394485,73.14926
33.999496,72.16177
33.604523,70.18686
33.604523,70.18686
33.209534,70.18686
33.209534,70.18686
33.209534,70.18686
33.209534,71.17435
33.209534,73.14926
33.604523,73.14926
33.604523,73.14926
33.999496,73.14926
33.604523,73.14926
33.999496,73.14926
33.999496,72.16177
33.999496,72.16177
34.394485,70.18686
34.394485,70.18686
34.78946,70.18686
35.18445,69.19943
35.97441,69.19943
37.159363,68.211945
38.344315,68.211945
39.52925,67.22452
41.504166,67.22452
43.47908,67.22452
45.848984,66.23703
48.61386,66.23703
49.798813,66.23703
51.37874,65.2496
52.95868,65.2496
54.143616,65.2496
53.748642,65.2496
53.748642,65.2496
53.353653,64.262115
52.1687,65.2496
50.983765,64.262115
49.798813,64.262115
48.218872,65.2496
46.638947,65.2496
45.453995,64.262115
43.87407,64.262115
43.084106,65.2496
41.899155,66.23703
41.10919,67.22452
40.714203,70.18686
40.31923,74.13669
39.92424,79.074005
39.52925,84.99875
39.134277,89.936005
39.134277,95.86075
38.73929,100.798065
38.344315,102.77298
37.949326,104.747894
37.554337,103.76041
37.159363,101.78549
36.764374,98.82315
36.3694,94.87332
35.97441,92.89841
35.18445,87.96109
34.78946,85.986176
34.394485,83.023834
33.999496,80.06143
33.209534,79.074005
33.209534,76.1116
32.814545,75.124176
32.41957,74.13669
32.024582,73.14926
32.024582,73.14926
31.23462,72.16177
30.444656,73.14926
30.049667,73.14926
29.654694,74.13669
30.049667,75.124176
29.259705,75.124176
29.259705,76.1116
28.864716,76.1116
28.864716,75.124176
28.469742,75.124176
28.469742,74.13669
28.469742,73.14926
28.469742,73.14926
28.864716,72.16177
29.259705,71.17435
30.049667,71.17435
31.23462,71.17435
33.604523,70.18686
35.579437,70.18686
37.554337,69.19943
40.714203,70.18686
43.47908,69.19943
46.638947,69.19943
48.61386,68.211945
50.983765,68.211945
52.56369,67.22452
53.353653,67.22452
53.748642,67.22452
53.748642,67.22452
54.143616,67.22452
52.95868,66.23703
51.773727,66.23703
50.983765,65.2496
49.798813,66.23703
48.61386,66.23703
47.42891,66.23703
47.033936,66.23703
46.243973,67.22452
45.453995,68.211945
45.05902,72.16177
45.05902,76.1116
44.664032,81.04892
44.26906,86.97366
44.26906,93.88583
44.26906,99.81058
44.26906,104.747894
44.26906,108.69772
43.87407,110.67264
43.47908,110.67264
43.47908,109.68515
42.689117,105.73532
41.899155,102.77298
41.899155,98.82315
41.10919,95.86075
40.714203,93.88583
39.92424,89.936005
39.92424,87.96109
38.73929,85.986176
38.344315,84.01126
37.949326,83.023834
37.159363,80.06143
36.764374,79.074005
36.764374,77.09909
35.97441,76.1116
35.579437,76.1116
34.78946,77.09909
34.394485,77.09909
33.999496,78.08652
33.604523,79.074005
33.209534,80.06143
32.41957,80.06143
32.41957,79.074005
31.629608,79.074005
31.629608,78.08652
31.629608,78.08652
31.23462,77.09909
31.629608,76.1116
32.41957,75.124176
33.209534,74.13669
34.394485,75.124176
35.97441,74.13669
37.554337,73.14926
39.52925,73.14926
41.504166,73.14926
43.87407,73.14926
46.243973,72.16177
48.218872,72.16177
50.193787,71.17435
51.773727,70.18686
53.353653,71.17435
53.748642,70.18686
53.748642,69.19943
54.143616,69.19943
53.748642,69.19943
53.353653,69.19943
52.56369,68.211945
51.773727,68.211945
50.983765,67.22452
49.798813,67.22452
49.403824,68.211945
48.61386,68.211945
47.8239,69.19943
47.8239,70.18686
47.42891,72.16177
47.033936,76.1116
46.638947,81.04892
46.638947,86.97366
46.638947,93.88583
46.243973,99.81058
46.243973,106.72281
46.243973,109.68515
45.848984,112.64755
45.453995,112.64755
44.664032,111.660065
44.26906,109.68515
43.47908,105.73532
42.689117,102.77298
41.504166,98.82315
41.10919,95.86075
39.92424,92.89841
39.52925,90.92349
38.344315,87.96109
37.949326,85.986176
37.554337,84.01126
37.159363,82.03635
36.3694,80.06143
36.3694,79.074005
35.97441,78.08652
35.18445,77.09909
35.18445,77.09909
34.78946,78.08652
34.394485,78.08652
33.999496,79.074005
33.604523,79.074005
33.209534,80.06143
32.41957,79.074005
32.41957,79.074005
32.024582,79.074005
31.629608,77.09909
32.024582,77.09909
32.41957,76.1116
32.41957,75.124176
33.209534,75.124176
34.78946,74.13669
36.3694,73.14926
37.949326,73.14926
39.52925,72.16177
42.294144,73.14926
43.87407,72.16177
46.243973,72.16177
48.218872,71.17435
50.588776,71.17435
52.56369,70.18686
54.143616,70.18686
56.11853,70.18686
57.303482,69.19943
58.488434,68.211945
59.27841,68.211945
60.06836,68.211945
60.46335,68.211945
60.858337,67.22452
60.858337,67.22452
60.46335,67.22452
59.27841,67.22452
58.093445,68.211945
56.51352,68.211945
55.328568,68.211945
53.353653,69.19943
51.37874,70.18686
49.798813,72.16177
48.218872,75.124176
47.033936,80.06143
45.848984,85.986176
44.664032,91.91092
44.26906,96.848236
43.87407,101.78549
43.084106,104.747894
43.084106,106.72281
43.084106,106.72281
43.084106,105.73532
43.084106,102.77298
43.084106,99.81058
42.689117,95.86075
42.689117,91.91092
42.294144,89.936005
42.294144,85.986176
42.294144,84.01126
42.294144,81.04892
41.899155,80.06143
41.899155,78.08652
41.504166,77.09909
41.10919,75.124176
40.714203,73.14926
40.31923,73.14926
39.52925,73.14926
38.73929,74.13669
38.344315,75.124176
37.554337,76.1116
37.159363,77.09909
36.764374,77.09909
36.3694,77.09909
35.97441,76.1116
35.579437,76.1116
35.97441,75.124176
35.97441,74.13669
35.97441,73.14926
36.3694,72.16177
37.159363,72.16177
37.554337,71.17435
38.73929,71.17435
40.31923,71.17435
41.504166,70.18686
43.084106,70.18686
45.05902,70.18686
47.033936,69.19943
48.61386,68.211945
49.798813,68.211945
51.37874,68.211945
52.1687,68.211945
52.95868,68.211945
52.1687,67.22452
51.773727,67.22452
50.983765,67.22452
49.00885,67.22452
47.033936,67.22452
44.664032,66.23703
43.084106,66.23703
40.714203,65.2496
39.134277,65.2496
37.554337,66.23703
35.579437,66.23703
34.394485,66.23703
33.209534,67.22452
32.814545,67.22452
32.41957,69.19943
32.024582,71.17435
32.41957,75.124176
32.814545,79.074005
33.209534,84.01126
33.604523,89.936005
33.604523,93.88583
33.604523,97.83566
33.604523,100.798065
33.209534,100.798065
32.814545,99.81058
32.41957,96.848236
31.629608,94.87332
31.23462,90.92349
30.444656,86.97366
30.049667,84.01126
29.259705,81.04892
29.259705,79.074005
28.469742,76.1116
27.67978,74.13669
27.28479,73.14926
26.494827,71.17435
26.099838,70.18686
25.704865,70.18686
25.309875,70.18686
24.914886,71.17435
24.914886,71.17435
24.914886,72.16177
24.519913,73.14926
24.914886,74.13669
24.914886,74.13669
25.704865,74.13669
26.099838,73.14926
26.494827,73.14926
26.889801,72.16177
27.67978,72.16177
28.074753,71.17435
28.074753,70.18686
28.864716,70.18686
30.049667,69.19943
30.83963,68.211945
32.024582,68.211945
33.999496,68.211945
